gid,role,role_score,cluster_id,evidence,priority_score
100000005614315100,peripheral,0.4,21,"Низкая активность: 1 входящих, 0 исходящих связей.",0.07046999961250766
100000003824464100,peripheral,0.4,42,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05786879960890934
100000004435304100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05642878259729747
100000002432143100,peripheral,0.4,65,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05846967924585299
100000008473207100,peripheral,0.4,65,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06952498653635227
100000008461532100,distributor,0.9,27,Признаки распределения: 8 получателей против 2 входящих (выход в 4.0× больше входа). Входит в короткий возвратный цикл переводов (≤4 шага).,0.3772585587345848
100000002738256100,peripheral,0.4,20,"Низкая активность: 1 входящих, 1 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.06877339659244688
100000008717375100,peripheral,0.4,65,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056794401469766866
100000000629812100,peripheral,0.4,40,"Низкая активность: 2 входящих, 0 исходящих связей.",0.058299633749758974
100000003031890100,peripheral,0.4,25,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06131497925134291
100000000489417100,peripheral,0.4,26,"Низкая активность: 3 входящих, 1 исходящих связей.",0.07454355270143342
100000002826669100,peripheral,0.4,32,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06552383354158903
100000006901046100,peripheral,0.4,21,"Низкая активность: 1 входящих, 1 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.19349045641625207
100000005031696100,peripheral,0.4,45,"Низкая активность: 1 входящих, 2 исходящих связей.",0.07315736933214148
100000008406609100,peripheral,0.4,13,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06323542447715735
100000002028158100,peripheral,0.4,44,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05653750024354465
100000003191430100,peripheral,0.4,21,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06825067972765207
100000008389800100,coordinator,0.75,21,"Признаки координации: 3 вх./7 исх., betweenness=0.000 (топ по посредничеству среди узлов со смешанной активностью). Входит в короткий возвратный цикл переводов (≤4 шага).",0.4239957699027477
100000000733373100,peripheral,0.4,21,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05699486545916683
100000008335401100,peripheral,0.4,11,"Низкая активность: 1 входящих, 0 исходящих связей.",0.0692759212893022
100000008111003100,consolidator,0.9,32,"Признаки консолидации: получает от 6 плательщиков, отдаёт 1 (вход в 6.0× больше выхода). Входит в короткий возвратный цикл переводов (≤4 шага).",0.4451817063829846
100000003044431100,peripheral,0.4,32,"Низкая активность: 2 входящих, 0 исходящих связей.",0.058523521519467145
100000004993576100,peripheral,0.4,44,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05864190827715415
100000008477350100,distributor,0.75,32,Признаки распределения: 39 получателей против 11 входящих (выход в 3.5× больше входа). Входит в короткий возвратный цикл переводов (≤4 шага).,0.4845218222784004
100000005602999100,peripheral,0.4,30,"Низкая активность: 1 входящих, 2 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.06080561689633166
100000003157333100,peripheral,0.4,34,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05626803956385166
100000002224132100,coordinator,0.75,29,"Признаки координации: 5 вх./4 исх., betweenness=0.000 (топ по посредничеству среди узлов со смешанной активностью). Входит в короткий возвратный цикл переводов (≤4 шага).",0.6953237341950279
100000002863356100,peripheral,0.4,43,"Низкая активность: 1 входящих, 1 исходящих связей.",0.058458627878162625
100000002170580100,peripheral,0.4,0,"Низкая активность: 1 входящих, 0 исходящих связей.",0.059559516065784954
100000006385877100,peripheral,0.4,11,"Низкая активность: 1 входящих, 1 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.14817922751865337
100000002870463100,peripheral,0.4,34,"Низкая активность: 3 входящих, 1 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.14356332376313602
100000008672762100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056204462450598715
100000003971049100,peripheral,0.4,32,"Низкая активность: 1 входящих, 0 исходящих связей.",0.0564186430001769
100000006557763100,peripheral,0.4,65,"Низкая активность: 1 входящих, 0 исходящих связей.",0.059066027853310284
100000007289427100,peripheral,0.4,65,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06038955729911571
100000005032294100,peripheral,0.4,19,"Низкая активность: 1 входящих, 0 исходящих связей.",0.061328241172701775
100000002156381100,peripheral,0.4,30,"Низкая активность: 2 входящих, 1 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.09963413118940823
100000005168487100,peripheral,0.4,0,"Низкая активность: 1 входящих, 1 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.1340816902992282
100000001961048100,peripheral,0.4,64,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05692121015581091
100000007777377100,peripheral,0.4,21,"Низкая активность: 1 входящих, 2 исходящих связей.",0.06466839366121747
100000001339466100,peripheral,0.4,65,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05690082241924491
100000003254723100,peripheral,0.4,65,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06821595843137473
100000003278020100,peripheral,0.4,32,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05793402809290551
100000000723383100,peripheral,0.4,68,"Низкая активность: 1 входящих, 2 исходящих связей.",0.06722531500111312
100000000332284100,consolidator,0.75,18,"Признаки консолидации: получает от 10 плательщиков, отдаёт 3 (вход в 3.3× больше выхода).",0.459129325666714
100000007982908100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05651171307577398
100000008547844100,distributor,0.75,35,Признаки распределения: 19 получателей против 3 входящих (выход в 6.3× больше входа). Входит в короткий возвратный цикл переводов (≤4 шага).,0.3944212964046806
100000001232297100,peripheral,0.4,26,"Низкая активность: 1 входящих, 2 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.059702732751879935
100000002710570100,peripheral,0.4,31,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06867062948167277
100000001648936100,peripheral,0.4,34,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056863020697131735
100000005782781100,coordinator,0.75,10,"Признаки координации: 6 вх./10 исх., betweenness=0.001 (топ по посредничеству среди узлов со смешанной активностью). Входит в короткий возвратный цикл переводов (≤4 шага).",0.43783943719887053
100000005413948100,peripheral,0.4,35,"Низкая активность: 2 входящих, 1 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.13799529299952737
100000002459093100,peripheral,0.4,34,"Низкая активность: 1 входящих, 1 исходящих связей.",0.06287941765971533
100000008545727100,distributor,0.9,11,Признаки распределения: 6 получателей против 1 входящих (выход в 6.0× больше входа). Входит в короткий возвратный цикл переводов (≤4 шага).,0.3503057709513511
100000000437046100,distributor,0.75,32,Признаки распределения: 42 получателей против 9 входящих (выход в 4.7× больше входа). Входит в короткий возвратный цикл переводов (≤4 шага).,0.4705571591714984
100000008758168100,distributor,0.9,52,Признаки распределения: 5 получателей против 2 входящих (выход в 2.5× больше входа).,0.3484178480160503
100000006595426100,peripheral,0.4,32,"Низкая активность: 1 входящих, 0 исходящих связей.",0.058422800043806976
100000008688476100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056391395906181016
100000001083990100,peripheral,0.4,2,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06681847134036774
100000008762728100,peripheral,0.4,21,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05759127299328303
100000008060273100,peripheral,0.4,65,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05665390968025644
100000006755850100,peripheral,0.4,18,"Низкая активность: 1 входящих, 0 исходящих связей.",0.07417844448478025
100000004962193100,consolidator,0.9,32,"Признаки консолидации: получает от 8 плательщиков, отдаёт 0 (вход в 8.0× больше выхода).",0.4464484628366636
100000008289539100,peripheral,0.4,44,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05622091577325398
100000000790311100,peripheral,0.4,44,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05672056145675576
100000003321423100,peripheral,0.4,30,"Низкая активность: 1 входящих, 0 исходящих связей.",0.07527394267829499
100000001857829100,coordinator,0.75,57,"Признаки координации: 6 вх./16 исх., betweenness=0.002 (топ по посредничеству среди узлов со смешанной активностью). Входит в короткий возвратный цикл переводов (≤4 шага).",0.47015317463566775
100000005242320100,distributor,0.9,33,Признаки распределения: 21 получателей против 2 входящих (выход в 10.5× больше входа).,0.3843379904910788
100000008752616100,distributor,0.9,35,Признаки распределения: 7 получателей против 2 входящих (выход в 3.5× больше входа).,0.35246342212438175
100000001904863100,peripheral,0.4,19,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06580198246537061
100000008730846100,peripheral,0.45,0,"Смешанная активность без выраженной посреднической роли: 7 вх./3 исх., betweenness=0.000",0.08534008456531032
100000008213966100,peripheral,0.4,48,"Низкая активность: 3 входящих, 1 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.1440070210196033
100000003509750100,coordinator,0.75,34,"Признаки координации: 3 вх./3 исх., betweenness=0.000 (топ по посредничеству среди узлов со смешанной активностью). Входит в короткий возвратный цикл переводов (≤4 шага).",0.47460398391964
100000001330595100,peripheral,0.4,25,"Низкая активность: 3 входящих, 1 исходящих связей.",0.08059540793581178
100000002293421100,peripheral,0.4,32,"Низкая активность: 2 входящих, 2 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.09577445987289561
100000002199091100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.057088147876987766
100000008531133100,peripheral,0.4,21,"Низкая активность: 1 входящих, 3 исходящих связей.",0.07369600983263835
100000002964966100,peripheral,0.4,65,"Низкая активность: 1 входящих, 0 исходящих связей.",0.061479781694322846
100000008106997100,peripheral,0.4,32,"Низкая активность: 2 входящих, 1 исходящих связей.",0.06057814218777834
100000008655035100,peripheral,0.4,10,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06872127033247645
100000006567935100,peripheral,0.4,64,"Низкая активность: 1 входящих, 0 исходящих связей.",0.0572337665097474
100000002911170100,peripheral,0.4,64,"Низкая активность: 1 входящих, 0 исходящих связей.",0.057858879217620375
100000007242833100,peripheral,0.4,2,"Низкая активность: 1 входящих, 1 исходящих связей.",0.06931874343408191
100000005608515100,peripheral,0.4,10,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056363328229215616
100000002680477100,peripheral,0.4,33,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056433323949036024
100000005942793100,peripheral,0.4,32,"Низкая активность: 4 входящих, 0 исходящих связей.",0.06340309591585883
100000002628146100,peripheral,0.4,9,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05766705701221616
100000002489253100,peripheral,0.4,21,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056797880049786864
100000008104567100,coordinator,0.75,11,"Признаки координации: 3 вх./3 исх., betweenness=0.002 (топ по посредничеству среди узлов со смешанной активностью). Входит в короткий возвратный цикл переводов (≤4 шага).",0.43964930342560027
100000003166755100,peripheral,0.4,65,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056172931600944394
100000008701256100,peripheral,0.4,38,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05689285477212563
100000003360542100,peripheral,0.4,0,"Низкая активность: 2 входящих, 2 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.11966414246685332
100000004285800100,peripheral,0.4,32,"Низкая активность: 1 входящих, 1 исходящих связей.",0.060612985220050986
100000004698193100,peripheral,0.4,34,"Низкая активность: 2 входящих, 3 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.08979232589747156
100000004732589100,peripheral,0.4,0,"Низкая активность: 1 входящих, 0 исходящих связей.",0.061407579931202674
100000000795129100,peripheral,0.4,44,"Низкая активность: 1 входящих, 0 исходящих связей.",0.061268438727574495
100000007898453100,peripheral,0.4,65,"Низкая активность: 1 входящих, 2 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.06201435694486687
100000001641951100,peripheral,0.4,65,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05765946255963893
100000008497298100,peripheral,0.4,11,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05880853949964762
100000003854444100,distributor,0.9,37,Признаки распределения: 14 получателей против 1 входящих (выход в 14.0× больше входа).,0.38075081689773244
100000003336565100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056264790974900274
100000001848426100,peripheral,0.4,34,"Низкая активность: 1 входящих, 0 исходящих связей.",0.0568894790548278
100000007953156100,peripheral,0.4,19,"Низкая активность: 1 входящих, 1 исходящих связей.",0.06751954159114507
100000001420847100,peripheral,0.4,37,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05684697574481358
100000008011159100,coordinator,0.75,67,"Признаки координации: 3 вх./5 исх., betweenness=0.000 (топ по посредничеству среди узлов со смешанной активностью). Входит в короткий возвратный цикл переводов (≤4 шага).",0.4192417344529642
100000002443664100,peripheral,0.4,33,"Низкая активность: 3 входящих, 0 исходящих связей.",0.062035319213766836
100000000971908100,peripheral,0.4,34,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05682755322122374
100000000425407100,peripheral,0.4,65,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056960500796052305
100000008205937100,peripheral,0.4,26,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05828906913982883
100000004486525100,consolidator,0.9,32,"Признаки консолидации: получает от 8 плательщиков, отдаёт 2 (вход в 4.0× больше выхода).",0.45732071691768517
100000008733194100,coordinator,0.75,26,"Признаки координации: 4 вх./8 исх., betweenness=0.000 (топ по посредничеству среди узлов со смешанной активностью). Входит в короткий возвратный цикл переводов (≤4 шага).",0.4261239475844779
100000008672480100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056204462450598715
100000002703376100,peripheral,0.4,32,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056345485168045537
100000002723538100,distributor,0.75,57,Признаки распределения: 12 получателей против 3 входящих (выход в 4.0× больше входа). Входит в короткий возвратный цикл переводов (≤4 шага).,0.36468963666079174
100000002578405100,distributor,0.9,43,Признаки распределения: 116 получателей против 2 входящих (выход в 58.0× больше входа). Входит в короткий возвратный цикл переводов (≤4 шага).,0.5504246329040726
100000003275398100,peripheral,0.4,25,"Низкая активность: 1 входящих, 1 исходящих связей.",0.06511767238173846
100000008696692100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056306426153643604
100000000596954100,peripheral,0.4,65,"Низкая активность: 1 входящих, 2 исходящих связей.",0.07142214033985991
100000006240939100,distributor,0.9,34,Признаки распределения: 5 получателей против 1 входящих (выход в 5.0× больше входа).,0.3461645202541781
100000002340562100,peripheral,0.4,10,"Низкая активность: 1 входящих, 0 исходящих связей.",0.0682566502345582
100000003086040100,peripheral,0.4,32,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06911753226298727
100000008733049100,peripheral,0.4,44,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056142724757663284
100000004158362100,peripheral,0.4,32,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056274394915836655
100000000785800100,peripheral,0.4,7,"Низкая активность: 1 входящих, 1 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.06123742146694368
100000002956898100,peripheral,0.4,44,"Низкая активность: 2 входящих, 0 исходящих связей.",0.06224530501974744
100000008603629100,distributor,0.75,57,Признаки распределения: 61 получателей против 19 входящих (выход в 3.2× больше входа). Входит в короткий возвратный цикл переводов (≤4 шага).,0.5793661590595529
100000005572303100,peripheral,0.4,21,"Низкая активность: 1 входящих, 1 исходящих связей.",0.05949280217250216
100000007998965100,consolidator,0.9,0,"Признаки консолидации: получает от 5 плательщиков, отдаёт 1 (вход в 5.0× больше выхода).",0.4340029980878392
100000000490383100,peripheral,0.45,21,"Смешанная активность без выраженной посреднической роли: 3 вх./8 исх., betweenness=0.000",0.0866405316662361
100000001287955100,peripheral,0.4,33,"Низкая активность: 1 входящих, 4 исходящих связей.",0.07075567113042512
100000004150593100,distributor,0.9,21,Признаки распределения: 11 получателей против 1 входящих (выход в 11.0× больше входа). Входит в короткий возвратный цикл переводов (≤4 шага).,0.3581490666531771
100000002605184100,peripheral,0.4,44,"Низкая активность: 1 входящих, 0 исходящих связей.",0.061262506474902265
100000003039473100,peripheral,0.4,21,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05731671923458345
100000000831684100,peripheral,0.4,2,"Низкая активность: 1 входящих, 1 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.13798754828689752
100000000607941100,peripheral,0.4,21,"Низкая активность: 2 входящих, 1 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.07467595451046666
100000005809252100,peripheral,0.4,18,"Низкая активность: 1 входящих, 0 исходящих связей.",0.07007152654130482
100000002445750100,peripheral,0.4,32,"Низкая активность: 1 входящих, 1 исходящих связей.",0.07048969534091684
100000005142589100,peripheral,0.4,32,"Низкая активность: 1 входящих, 0 исходящих связей.",0.057224447388206
100000006564102100,peripheral,0.4,65,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06311494475710679
100000002540623100,peripheral,0.4,0,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05836752440852379
100000008141170100,peripheral,0.4,21,"Низкая активность: 1 входящих, 0 исходящих связей.",0.07281205075464357
100000008512552100,coordinator,0.75,54,"Признаки координации: 4 вх./6 исх., betweenness=0.000 (топ по посредничеству среди узлов со смешанной активностью). Входит в короткий возвратный цикл переводов (≤4 шага).",0.4230541726650578
100000002852402100,peripheral,0.4,44,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05805742035078391
100000000533217100,peripheral,0.4,32,"Низкая активность: 1 входящих, 0 исходящих связей.",0.07439832129786844
100000003927792100,peripheral,0.4,44,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05619154638730837
100000004979498100,peripheral,0.4,20,"Низкая активность: 1 входящих, 1 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.10938590089514752
100000005932987100,peripheral,0.4,39,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06229999945949141
100000005882013100,peripheral,0.4,26,"Низкая активность: 2 входящих, 1 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.07142470171686724
100000002812641100,peripheral,0.4,11,"Низкая активность: 1 входящих, 1 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.14665595913993995
100000002175422100,coordinator,0.75,31,"Признаки координации: 3 вх./6 исх., betweenness=0.000 (топ по посредничеству среди узлов со смешанной активностью). Входит в короткий возвратный цикл переводов (≤4 шага).",0.4393458492652672
100000006684930100,peripheral,0.4,26,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05664226339280927
100000006977207100,distributor,0.9,57,Признаки распределения: 15 получателей против 1 входящих (выход в 15.0× больше входа).,0.3648902102345077
100000002748532100,peripheral,0.4,52,"Низкая активность: 3 входящих, 2 исходящих связей.",0.06578829973266878
100000005203590100,peripheral,0.4,34,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05683703650355208
100000008144528100,consolidator,0.9,21,"Признаки консолидации: получает от 5 плательщиков, отдаёт 0 (вход в 5.0× больше выхода).",0.46128904827208483
100000000307908100,peripheral,0.4,8,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05652715170064263
100000004527381100,peripheral,0.4,44,"Низкая активность: 1 входящих, 1 исходящих связей.",0.06575667887060992
100000004192865100,peripheral,0.4,24,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06950515643372676
100000003823811100,peripheral,0.4,13,"Низкая активность: 1 входящих, 3 исходящих связей.",0.06602762459472578
100000001526235100,coordinator,0.75,47,"Признаки координации: 3 вх./8 исх., betweenness=0.000 (топ по посредничеству среди узлов со смешанной активностью). Входит в короткий возвратный цикл переводов (≤4 шага).",0.4454252100818772
100000004756901100,peripheral,0.4,21,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05725359413399852
100000000955444100,peripheral,0.4,17,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05933387612947029
100000006844768100,peripheral,0.4,32,"Низкая активность: 1 входящих, 2 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.11410481681180108
100000008466579100,distributor,0.9,35,Признаки распределения: 17 получателей против 2 входящих (выход в 8.5× больше входа). Входит в короткий возвратный цикл переводов (≤4 шага).,0.37551658302609037
100000002217161100,distributor,0.9,51,Признаки распределения: 7 получателей против 2 входящих (выход в 3.5× больше входа). Входит в короткий возвратный цикл переводов (≤4 шага).,0.3815919284709549
100000003798151100,peripheral,0.4,21,"Низкая активность: 1 входящих, 0 исходящих связей.",0.07048503476058152
100000008587459100,peripheral,0.4,32,"Низкая активность: 2 входящих, 2 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.062025556095049686
100000004806903100,peripheral,0.4,65,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06839084488976797
100000008736394100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056255444302121156
100000002459163100,peripheral,0.4,7,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05976353667797333
100000008547948100,distributor,0.75,35,Признаки распределения: 26 получателей против 6 входящих (выход в 4.3× больше входа). Входит в короткий возвратный цикл переводов (≤4 шага).,0.40824424494567724
100000008734364100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05642878259729747
100000001782980100,peripheral,0.4,24,"Низкая активность: 1 входящих, 1 исходящих связей.",0.061923782218774946
100000005105153100,peripheral,0.4,32,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06176003258452095
100000005205745100,peripheral,0.4,34,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05731909616417142
100000006888238100,peripheral,0.4,12,"Низкая активность: 1 входящих, 1 исходящих связей.",0.07390361722432884
100000004225615100,peripheral,0.4,11,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05640729085484837
100000006679055100,peripheral,0.4,65,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056747942198370996
100000002454724100,peripheral,0.4,64,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056764931978842664
100000007629096100,peripheral,0.4,38,"Низкая активность: 4 входящих, 1 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.17235272812259483
100000005175148100,peripheral,0.4,44,"Низкая активность: 2 входящих, 1 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.08101759701594176
100000000861294100,peripheral,0.4,34,"Низкая активность: 1 входящих, 0 исходящих связей.",0.0574060334432525
100000002969048100,peripheral,0.4,34,"Низкая активность: 1 входящих, 0 исходящих связей.",0.057012192728156524
100000008771814100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056386297721028766
100000007337374100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05632342010415108
100000005933757100,distributor,0.75,19,Признаки распределения: 34 получателей против 4 входящих (выход в 8.5× больше входа). Входит в короткий возвратный цикл переводов (≤4 шага).,0.4776855178831609
100000006612238100,peripheral,0.4,43,"Низкая активность: 1 входящих, 1 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.06039748842943584
100000005799271100,peripheral,0.4,0,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06854766271186281
100000003016773100,peripheral,0.4,35,"Низкая активность: 1 входящих, 0 исходящих связей.",0.057445899551037745
100000004160650100,distributor,0.9,25,Признаки распределения: 10 получателей против 2 входящих (выход в 5.0× больше входа). Входит в короткий возвратный цикл переводов (≤4 шага).,0.3588730730254699
100000000993112100,peripheral,0.4,9,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06376635238804325
100000005939154100,peripheral,0.4,21,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056390198811503145
100000000913911100,peripheral,0.4,65,"Низкая активность: 2 входящих, 1 исходящих связей.",0.06828946558498658
100000008571443100,peripheral,0.4,26,"Низкая активность: 2 входящих, 0 исходящих связей.",0.059138458553282626
100000003747133100,consolidator,0.9,56,"Признаки консолидации: получает от 5 плательщиков, отдаёт 2 (вход в 2.5× больше выхода).",0.4318514277432742
100000003188607100,peripheral,0.4,10,"Низкая активность: 1 входящих, 1 исходящих связей.",0.0591457772190242
100000008478414100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056153480599076266
100000006490557100,peripheral,0.4,10,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05601321196394005
100000002469065100,peripheral,0.4,21,"Низкая активность: 1 входящих, 0 исходящих связей.",0.0576410544579567
100000005481280100,peripheral,0.4,44,"Низкая активность: 1 входящих, 3 исходящих связей.",0.06207494787632087
100000002836052100,peripheral,0.4,65,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056989093973383934
100000005904580100,peripheral,0.4,2,"Низкая активность: 2 входящих, 0 исходящих связей.",0.06954392887619776
100000002481735100,peripheral,0.4,21,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05984299811339194
100000001578517100,peripheral,0.4,21,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05623216809859473
100000003036198100,peripheral,0.4,65,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056101860860937894
100000008636603100,distributor,0.9,2,Признаки распределения: 6 получателей против 2 входящих (выход в 3.0× больше входа). Входит в короткий возвратный цикл переводов (≤4 шага).,0.3891936925456213
100000001633685100,peripheral,0.4,32,"Низкая активность: 3 входящих, 0 исходящих связей.",0.060404972159934345
100000008743913100,distributor,0.75,52,Признаки распределения: 13 получателей против 3 входящих (выход в 4.3× больше входа).,0.3671437100301706
100000002492277100,peripheral,0.4,65,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05707602694204801
100000004400305100,distributor,0.75,32,Признаки распределения: 82 получателей против 7 входящих (выход в 11.7× больше входа). Входит в короткий возвратный цикл переводов (≤4 шага).,0.5192034393860729
100000004950490100,peripheral,0.4,10,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05823876330530146
100000003242289100,distributor,0.75,54,Признаки распределения: 23 получателей против 3 входящих (выход в 7.7× больше входа). Входит в короткий возвратный цикл переводов (≤4 шага).,0.397218934363425
100000001703168100,peripheral,0.4,65,"Низкая активность: 1 входящих, 1 исходящих связей.",0.058247421997256445
100000004356593100,peripheral,0.4,65,"Низкая активность: 1 входящих, 1 исходящих связей.",0.0582868619195686
100000007322059100,peripheral,0.4,9,"Низкая активность: 2 входящих, 1 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.07956246798426293
100000004398811100,peripheral,0.4,65,"Низкая активность: 1 входящих, 3 исходящих связей.",0.06429323772587967
100000005664632100,peripheral,0.4,4,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05996500973734804
100000001954903100,peripheral,0.4,0,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05663002968923361
100000005664922100,peripheral,0.4,29,"Низкая активность: 2 входящих, 3 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.088845672056613
100000004192107100,peripheral,0.4,65,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05667057116904162
100000003249054100,consolidator,0.9,65,"Признаки консолидации: получает от 7 плательщиков, отдаёт 1 (вход в 7.0× больше выхода).",0.43558908599475227
100000008772058100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05683323861937554
100000002593038100,peripheral,0.4,2,"Низкая активность: 1 входящих, 0 исходящих связей.",0.07464897073138763
100000006161893100,peripheral,0.4,21,"Низкая активность: 1 входящих, 0 исходящих связей.",0.06830651561111002
